,eventid,iyear,imonth,iday,country_txt,provstate,city,latitude,longitude,gname,targtype1_txt,Threat
17588,201406240020,2014,6,24,Pakistan,Khyber Pakhtunkhwa,Peshawar,34.006004,71.53743,Tehrik-i-Taliban Pakistan (TTP),Airports & Aircraft,50.749838657490656
17589,201406240021,2014,6,24,Pakistan,Federally Administered Tribal Areas,Spin Wam,33.173749,70.401907,Mujahideen Ansar,Military,30.4488368869118
17590,201406240040,2014,6,24,India,Nagaland,Mokokchung district,26.322035999999997,94.513463,Unknown,Private Citizens & Property,60.44504046438079
17591,201406240044,2014,6,24,Pakistan,Federally Administered Tribal Areas,Kareemabad,34.470008,71.365093,Tehrik-i-Taliban Pakistan (TTP),Military,50.749838657490656
17592,201406240048,2014,6,24,Pakistan,Federally Administered Tribal Areas,Khyber district,34.021103000000004,71.287421,Unknown,Private Citizens & Property,60.44504046438079
17593,201406240052,2014,6,24,Pakistan,Sindh,Karachi,24.891115,67.143311,Unknown,Business,60.44504046438079
17594,201406240055,2014,6,24,Pakistan,Federally Administered Tribal Areas,Mughal Khel,32.281374,69.580224,Unknown,Educational Institution,60.44504046438079
17595,201406240056,2014,6,24,Pakistan,Khyber Pakhtunkhwa,Haji Zai,34.166925,71.59630200000001,Unknown,Utilities,60.44504046438079
17596,201406240058,2014,6,24,Pakistan,Khyber Pakhtunkhwa,Darsamand,33.437276000000004,70.66251199999999,Unknown,Government (General),60.44504046438079
17597,201406240065,2014,6,24,Pakistan,Punjab,Rawalpindi,33.671638,73.05606800000001,Unknown,Religious Figures/Institutions,60.44504046438079
17598,201406240086,2014,6,24,Pakistan,Khyber Pakhtunkhwa,Bannu district,32.986111,70.604167,Unknown,Military,60.44504046438079
17599,201406250034,2014,6,25,Pakistan,Balochistan,Badhi,30.059423,69.800084,United Baloch Army (UBA),Utilities,34.87888631067949
17600,201406250036,2014,6,25,India,Jammu and Kashmir,Mendhar,33.60502,74.14341999999999,Unknown,Government (General),60.44504046438079
17601,201406250038,2014,6,25,India,Bihar,Chhapra,25.783548,84.75314399999999,Maoists,Transportation,46.548636158096706
17602,201406250039,2014,6,25,India,Bihar,Motihari,26.65,84.916667,Communist Party of India - Maoist (CPI-Maoist),Transportation,45.96638941339923
17603,201406250040,2014,6,25,India,Bihar,Dariapur,25.012165,85.19329,Maoists,Private Citizens & Property,46.548636158096706
17604,201406250041,2014,6,26,Pakistan,Federally Administered Tribal Areas,Sur Kamar,34.004017,71.339912,Unknown,Military,60.44504046438079
17605,201406250043,2014,6,25,Pakistan,Sindh,Karachi,24.891115,67.143311,Tehrik-i-Taliban Pakistan (TTP),Police,50.749838657490656
17606,201406250053,2014,6,25,Pakistan,Sindh,Karachi,24.891115,67.143311,Unknown,Military,60.44504046438079
17607,201406250054,2014,6,25,Pakistan,Sindh,Karachi,24.891115,67.143311,Unknown,Private Citizens & Property,60.44504046438079
17608,201406250055,2014,6,25,Pakistan,Sindh,Karachi,24.891115,67.143311,Unknown,Maritime,60.44504046438079
17609,201406250060,2014,6,25,India,Meghalaya,Kantanagre,25.807803,90.194085,Garo National Liberation Army,Private Citizens & Property,31.01447371145124
17610,201406250062,2014,6,25,Pakistan,Punjab,Rawalpindi,33.594013000000004,73.06907700000001,Unknown,Police,60.44504046438079
17611,201406250063,2014,6,25,India,Manipur,Imphal,24.798346,93.94043,Unknown,Private Citizens & Property,60.44504046438079
17612,201406250080,2014,6,25,Pakistan,Sindh,Karachi,24.891115,67.143311,Unknown,Private Citizens & Property,60.44504046438079
17613,201406260010,2014,6,26,Pakistan,Balochistan,Bal,25.83353,62.264784999999996,Baloch Liberation Front (BLF),Military,35.48370967769989
17614,201406260027,2014,6,24,India,Bihar,Budhauli,24.890382000000002,85.742329,Maoists,Business,46.548636158096706
17615,201406260032,2014,6,26,Pakistan,Federally Administered Tribal Areas,Mohmand district,34.515547999999995,71.307835,Tehrik-i-Taliban Pakistan (TTP),Private Citizens & Property,50.749838657490656
17616,201406260049,2014,6,26,India,Maharashtra,Gadchiroli district,20.184870999999998,79.994796,Maoists,Police,46.548636158096706
17617,201406270020,2014,6,27,Pakistan,Sindh,Karachi,24.891115,67.143311,Unknown,Business,60.44504046438079
17618,201406270026,2014,6,26,Pakistan,Khyber Pakhtunkhwa,Bara,33.915234000000005,71.458679,Unknown,Terrorists/Non-State Militia,60.44504046438079
17619,201406280023,2014,6,28,Pakistan,Khyber Pakhtunkhwa,Shano Ghondai,34.215739,71.553865,Unknown,Educational Institution,60.44504046438079
17620,201406280024,2014,6,28,Pakistan,Federally Administered Tribal Areas,Ekka Ghund,34.544183000000004,71.46857,Unknown,Educational Institution,60.44504046438079
17621,201406280025,2014,6,28,Pakistan,Federally Administered Tribal Areas,Dawezai,33.72546,70.175046,Unknown,Food or Water Supply,60.44504046438079
17622,201406280043,2014,6,28,Pakistan,Sindh,Karachi,24.891115,67.143311,Tehrik-i-Taliban Pakistan (TTP),Business,50.749838657490656
17623,201406280052,2014,6,28,Pakistan,Balochistan,Chaman,30.922109999999996,66.45153,Unknown,Business,60.44504046438079
17624,201406280067,2014,6,28,India,Jharkhand,Latehar district,23.75,84.5,Maoists,Private Citizens & Property,46.548636158096706
17625,201406290037,2014,6,29,India,Meghalaya,Gasuapara,25.224079999999997,90.376665,Others,Private Citizens & Property,14.336607557446365
17626,201406290038,2014,6,29,Pakistan,Khyber Pakhtunkhwa,Peshawar,34.006004,71.53743,Unknown,Airports & Aircraft,60.44504046438079
17627,201406290040,2014,6,29,India,Meghalaya,Rongge,25.945488,90.600981,Achik Songna An'pachakgipa Kotok (ASAK),Private Citizens & Property,13.312223755860302
17628,201406290042,2014,6,29,Pakistan,Khyber Pakhtunkhwa,Maroi,36.018839,72.008128,Unknown,Private Citizens & Property,60.44504046438079
17629,201406300032,2014,6,30,Pakistan,Balochistan,Ziarat-Pishin,30.483188000000002,67.21329899999999,Unknown,Government (General),60.44504046438079
17630,201406300053,2014,6,30,India,Bihar,Kishanganj district,26.307796999999997,87.778699,Unknown,Transportation,60.44504046438079
17631,201406300054,2014,6,30,India,Meghalaya,Dalu,25.208212,90.230856,Achik Songna An'pachakgipa Kotok (ASAK),Educational Institution,13.312223755860302
17632,201406300064,2014,6,30,Pakistan,Sindh,Karachi,24.891115,67.143311,Balochistan Liberation United Front (BLUF),Police,24.221932570586667
17633,201406300094,2014,6,30,Pakistan,Khyber Pakhtunkhwa,Achini,33.965565000000005,71.469551,Unknown,Private Citizens & Property,60.44504046438079
17634,201407010017,2014,7,1,Pakistan,Federally Administered Tribal Areas,Mir Ali,32.975433,70.273735,Tehrik-i-Taliban Pakistan (TTP),Military,50.749838657490656
17635,201407010028,2014,7,1,Pakistan,Balochistan,Dasht Khadan,26.149307999999998,63.040462,Baloch Liberation Front (BLF),Telecommunication,35.48370967769989
17636,201407010029,2014,7,1,Pakistan,Balochistan,Absar,25.999413,63.047451,Unknown,Military,60.44504046438079
17637,201407010035,2014,7,1,India,Kerala,Koothuparamba,11.831884,75.565515,Unknown,Police,60.44504046438079
17638,201407010056,2014,7,8,India,Mizoram,Aizawl,23.727107,92.717639,Others,Government (General),15.009552030688791
17639,201407020022,2014,7,2,India,Meghalaya,Goera Rongat,25.328751,90.561061,Garo National Liberation Army,Private Citizens & Property,31.01447371145124
17640,201407020023,2014,7,2,Pakistan,Khyber Pakhtunkhwa,Peshawar,34.006004,71.53743,Unknown,Journalists & Media,60.44504046438079
17641,201407020024,2014,7,2,Pakistan,Khyber Pakhtunkhwa,Peshawar,34.006004,71.53743,Unknown,Government (General),60.44504046438079
17642,201407020056,2014,7,2,India,Assam,Koila-Moila,26.686673,90.575337,National Democratic Front of Bodoland (NDFB),Transportation,37.456769806720935
17643,201407020057,2014,7,2,Pakistan,Sindh,Karachi,24.891115,67.143311,Unknown,Police,60.44504046438079
17644,201407030012,2014,7,3,India,Jammu and Kashmir,Shopian,33.780898,74.784727,Unknown,Police,60.44504046438079
17645,201407030064,2014,7,3,Pakistan,Sindh,Karachi,24.891115,67.143311,Unknown,Police,60.44504046438079
17646,201407030085,2014,7,3,Pakistan,Balochistan,Zhob,31.343124,69.452866,Unknown,Private Citizens & Property,60.44504046438079
17647,201407030086,2014,7,3,India,Meghalaya,Kharkutta,25.924851999999998,90.898224,Unknown,Business,60.44504046438079
17648,201407030087,2014,7,3,Pakistan,Federally Administered Tribal Areas,Mir Ali,32.97002,70.27758399999999,Unknown,Military,60.44504046438079
17649,201407040065,2014,7,4,Pakistan,Sindh,Karachi,24.891115,67.143311,Sindhu Desh Liberation Army (SDLA),Terrorists/Non-State Militia,25.269072980911204
17650,201407040066,2014,7,4,Pakistan,Sindh,KArachi,24.891115,67.143311,Unknown,Business,60.44504046438079
17651,201407040073,2014,7,4,India,Bihar,Lakhari,25.214671,83.941312,Communist Party of India - Maoist (CPI-Maoist),Police,45.96638941339923
17652,201407040085,2014,7,4,Pakistan,Gilgit-Baltistan,Diamir district,35.438093,73.935982,Unknown,Police,60.44504046438079
17653,201407040086,2014,7,4,Bangladesh,Chittagong,Rangatami,22.5785,92.06900300000001,Others,Private Citizens & Property,9.023239709296028
17654,201407040087,2014,7,3,Pakistan,Khyber Pakhtunkhwa,Kotki,34.794271,71.754834,Unknown,Private Citizens & Property,60.44504046438079
17655,201407040090,2014,7,4,Pakistan,Khyber Pakhtunkhwa,Bannu district,32.985965,70.604272,Unknown,Private Citizens & Property,60.44504046438079
17656,201407050035,2014,7,5,Pakistan,Balochistan,Mangoli,28.46681,68.274078,Unknown,Transportation,60.44504046438079
17657,201407050061,2014,7,5,Pakistan,Balochistan,Qalat district,29.026264,66.589077,Unknown,Violent Political Party,60.44504046438079
17658,201407050066,2014,7,5,India,Assam,Naharjan,26.605271000000002,93.634392,Unknown,Government (General),60.44504046438079
17659,201407050067,2014,7,5,Pakistan,Punjab,Uch Sharif,29.239081,71.064611,Unknown,Police,60.44504046438079
17660,201407050070,2014,7,5,Pakistan,Sindh,Karachi,24.891115,67.143311,Unknown,Business,60.44504046438079
17661,201407050087,2014,7,5,Pakistan,Balochistan,Gwargo,26.796126,64.356941,Unknown,Police,60.44504046438079
17662,201407060024,2014,7,6,India,Odisha,Karanjuguda,17.984938,81.581726,Communist Party of India - Maoist (CPI-Maoist),Private Citizens & Property,45.96638941339923
17663,201407060034,2014,7,6,Pakistan,Sindh,Karachi,24.891115,67.143311,Unknown,Police,60.44504046438079
17664,201407060063,2014,7,6,India,Assam,Koila-Moila,26.686598999999998,90.575437,National Democratic Front of Bodoland (NDFB),Transportation,37.456769806720935
17665,201407060065,2014,7,4,Pakistan,Federally Administered Tribal Areas,Miran Shah,33.006516,70.068253,Tehrik-i-Taliban Pakistan (TTP),Military,50.749838657490656
17666,201407060071,2014,7,6,Bangladesh,Chittagong,Matiranga,23.040799,91.873302,Others,Business,16.078396223645647
17667,201407060077,2014,7,6,Pakistan,Sindh,Karachi,24.891115,67.143311,Unknown,Religious Figures/Institutions,60.44504046438079
17668,201407060078,2014,7,6,Pakistan,Federally Administered Tribal Areas,Khyber district,34.021103000000004,71.287421,Unknown,Government (General),60.44504046438079
17669,201407060084,2014,7,6,India,Chhattisgarh,Sukma district,18.391172,81.659233,Maoists,Military,46.548636158096706
17670,201407070022,2014,7,7,Pakistan,Sindh,Hyderabad,25.389288,68.357338,Tehrik-i-Taliban Pakistan (TTP),Police,50.749838657490656
17671,201407070044,2014,7,7,Pakistan,Punjab,Fazilpur,29.294390999999997,70.44896800000001,Unknown,Transportation,60.44504046438079
17672,201407070053,2014,7,7,India,Jharkhand,West Singhbhum district,22.370811,85.4253,Communist Party of India - Maoist (CPI-Maoist),Private Citizens & Property,45.96638941339923
17673,201407070116,2014,7,7,India,Andhra Pradesh,Vishakhapatnam district,17.688361999999998,83.22268000000001,Communist Party of India - Maoist (CPI-Maoist),Government (General),45.96638941339923
17674,201407080004,2014,7,8,Pakistan,Balochistan,Khaliqabad,32.393762,72.253046,Unknown,Educational Institution,60.44504046438079
17675,201407080005,2014,7,7,Pakistan,Balochistan,Kech district,26.00422,63.060478,Baloch Liberation Front (BLF),Police,35.48370967769989
17676,201407080023,2014,7,8,Pakistan,Khyber Pakhtunkhwa,Peshawar,34.006004,71.53743,Unknown,Police,60.44504046438079
17677,201407080035,2014,7,8,Pakistan,Sindh,Karachi,24.891115,67.143311,Tehrik-i-Taliban Pakistan (TTP),Police,50.749838657490656
17678,201407080037,2014,7,8,Pakistan,Balochistan,Makran district,26.966666999999998,64.1,Unknown,Religious Figures/Institutions,60.44504046438079
17679,201407080060,2014,7,8,Pakistan,Khyber Pakhtunkhwa,Achini,33.965648,71.467088,Lashkar-e-Islam (Pakistan),Private Citizens & Property,36.115160971948825
17680,201407080083,2014,7,8,India,Manipur,Imphal,24.798346,93.94043,Unknown,Government (General),60.44504046438079
17681,201407080085,2014,7,8,India,Manipur,Nachou,24.597387,93.775257,Unknown,Government (General),60.44504046438079
17682,201407080102,2014,7,8,India,Manipur,Churachandpur district,24.299357999999998,93.258363,Others,Business,7.172588722239782
17683,201407090001,2014,7,9,Pakistan,Balochistan,Panjgur,26.972136,64.114571,Baloch Liberation Front (BLF),Business,35.48370967769989
17684,201407090003,2014,7,8,Pakistan,Balochistan,Quetta,30.200819,66.994354,Unknown,Business,60.44504046438079
17685,201407090004,2014,7,9,Pakistan,Sindh,Karachi,24.891115,67.143311,Balochistan Liberation United Front (BLUF),Police,24.221932570586667
17686,201407090006,2014,7,6,Pakistan,Balochistan,Kuchlak,30.354934999999998,66.944313,Balochistan Liberation United Front (BLUF),Police,24.221932570586667
17687,201407090008,2014,7,9,Pakistan,Balochistan,Loralai,30.370974,68.599319,Tehrik-i-Taliban Pakistan (TTP),Military,50.749838657490656
17688,201407090068,2014,7,9,India,Jharkhand,Sidpahari,24.721813,87.764246,Maoists,Private Citizens & Property,46.548636158096706
17689,201407090077,2014,7,9,India,Jammu and Kashmir,Hundwara district,34.404166,74.28248599999999,Lashkar-e-Taiba (LeT),Military,42.7217714321123
17690,201407090086,2014,7,9,Pakistan,Khyber Pakhtunkhwa,Shakardara,34.871111,72.410556,Unknown,Terrorists/Non-State Militia,60.44504046438079
17691,201407090096,2014,7,8,India,Manipur,Kasom Khullen,24.676563,94.262656,Unknown,Military,60.44504046438079
17692,201407100001,2014,7,10,Pakistan,Khyber Pakhtunkhwa,Peshawar,34.005901,71.648872,Tehrik-i-Taliban Pakistan (TTP),Police,50.749838657490656
17693,201407100002,2014,7,10,Pakistan,Balochistan,Pasni,25.26786,63.460991,Baloch Liberation Front (BLF),Military,35.48370967769989
17694,201407100032,2014,7,10,Pakistan,Khyber Pakhtunkhwa,Bannu,32.987347,70.602524,Tehrik-i-Taliban Pakistan (TTP),Military,50.749838657490656
17695,201407100033,2014,7,10,Pakistan,Khyber Pakhtunkhwa,Peshawar,34.006004,71.53743,Unknown,Violent Political Party,60.44504046438079
17696,201407100034,2014,7,10,India,Maharashtra,Pune,18.515879,73.85804,Hizbul Mujahideen (HM),Police,39.36770835642332
17697,201407100065,2014,7,10,Pakistan,Federally Administered Tribal Areas,Dag Qala,34.802222,71.557778,Unknown,Religious Figures/Institutions,60.44504046438079
17698,201407100067,2014,7,10,Pakistan,Sindh,Karachi,24.891115,67.143311,Unknown,Police,60.44504046438079
17699,201407110001,2014,7,11,Pakistan,Balochistan,Kech district,26.156056,63.01475799999999,Unknown,Military,60.44504046438079
17700,201407110036,2014,7,11,India,Assam,Labdanguri,26.610585999999998,90.94295100000001,National Democratic Front of Bodoland (NDFB),Private Citizens & Property,37.456769806720935
17701,201407110066,2014,7,11,Pakistan,Federally Administered Tribal Areas,Khyber district,34.021103000000004,71.287421,Tehrik-i-Taliban Pakistan (TTP),Business,50.749838657490656
17702,201407120001,2014,7,12,Pakistan,Balochistan,Pir Koh,29.143866,69.099785,Baloch Republican Army (BRA),Utilities,37.297213180006864
17703,201407120014,2014,7,12,Pakistan,Federally Administered Tribal Areas,Ghakhi,34.819364,71.313418,Tehrik-i-Taliban Pakistan (TTP),Military,50.749838657490656
17704,201407120015,2014,7,12,Pakistan,Federally Administered Tribal Areas,Ghakhi,34.816526,71.315534,Tehrik-i-Taliban Pakistan (TTP),Military,50.749838657490656
17705,201407120017,2014,7,12,Pakistan,Federally Administered Tribal Areas,Mir Ali,32.975433,70.273735,Unknown,Military,60.44504046438079
17706,201407120040,2014,7,12,India,Manipur,Imphal West district,24.817656,93.938215,Unknown,Educational Institution,60.44504046438079
17707,201407120075,2014,7,12,India,Manipur,Ukhrul district,25.094431,94.361036,National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM),Government (General),29.799935560663858
17708,201407130049,2014,7,13,Pakistan,Balochistan,Quetta,30.200819,66.994354,Unknown,Government (General),60.44504046438079
17709,201407130072,2014,7,13,Pakistan,Sindh,Karachi,24.891115,67.143311,Unknown,Private Citizens & Property,60.44504046438079
17710,201407130078,2014,7,13,Bangladesh,Chittagong,Chauddagram,23.228035000000002,91.313186,Unknown,Government (General),60.44504046438079
17711,201407130098,2014,7,13,India,Chhattisgarh,Usri,19.600437,81.671272,Communist Party of India - Maoist (CPI-Maoist),Private Citizens & Property,45.96638941339923
17712,201407140088,2014,7,14,Pakistan,Khyber Pakhtunkhwa,Hayatabad,33.976307,71.437157,Unknown,Government (General),60.44504046438079
17713,201407140089,2014,7,14,Pakistan,Khyber Pakhtunkhwa,Peshawar,34.006004,71.53743,Unknown,Police,60.44504046438079
17714,201407150001,2014,7,15,Pakistan,Balochistan,Panjgur,26.943596000000003,64.10234,Unknown,Military,60.44504046438079
17715,201407150038,2014,7,15,India,Jammu and Kashmir,Qaimoh,33.724277,75.083946,Unknown,Private Citizens & Property,60.44504046438079
17716,201407150039,2014,7,15,Pakistan,Punjab,Gangal,33.402894,72.994773,Unknown,Police,60.44504046438079
